artist,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,pop,rock,hip hop,Dance/Electronic
425,201000,False,2012,69,0.691,0.921,8,-1.702,0,0.0533,0.173,0.0,0.331,0.8,130.072,0.0,0.0,1.0,0.0
372,188493,True,2007,66,0.84,0.571,10,-7.421,1,0.0797,0.16,0.0,0.406,0.617,116.59,0.0,0.0,1.0,0.0
45,243666,False,2004,52,0.829,0.652,7,-8.693,0,0.108,0.067,0.0,0.0812,0.726,99.581,0.0,0.0,1.0,0.0
276,275986,False,2008,81,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,0.0,0.0,1.0,0.0
738,157643,True,2018,63,0.66,0.775,2,-4.926,1,0.172,0.0553,0.0,0.129,0.635,157.036,0.0,0.0,1.0,0.0
287,230133,True,2005,52,0.837,0.658,1,-8.013,0,0.126,0.000213,0.122,0.243,0.586,95.027,0.0,0.0,1.0,0.0
444,206080,False,2011,63,0.671,0.808,2,-4.861,0,0.0652,0.02,0.0,0.134,0.637,121.956,0.0,0.0,1.0,0.0
209,250746,True,2003,69,0.866,0.749,2,-3.977,1,0.253,0.15,0.0,0.0614,0.891,92.074,0.0,0.0,1.0,0.0
34,338413,True,2013,62,0.676,0.534,2,-6.901,0,0.0831,0.0594,8.59e-06,0.256,0.156,145.082,0.0,0.0,1.0,0.0
800,163320,True,2019,72,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,0.0,0.0,1.0,0.0
209,234133,True,2006,62,0.786,0.511,7,-6.66,1,0.286,0.0825,0.0,0.12,0.587,80.0,0.0,0.0,1.0,0.0
289,224253,True,2005,63,0.891,0.439,7,-7.994,0,0.428,0.0351,0.0,0.0932,0.622,77.499,0.0,0.0,1.0,0.0
116,223133,True,2001,57,0.897,0.466,10,-9.053,0,0.203,0.187,1.35e-06,0.0757,0.884,100.01,0.0,0.0,1.0,0.0
623,185351,False,2016,0,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,0.0,0.0,1.0,0.0
219,230560,False,2011,65,0.744,0.672,9,-5.589,0,0.0418,0.187,0.000123,0.105,0.266,140.889,0.0,0.0,1.0,0.0
372,240760,True,2008,61,0.648,0.801,5,-7.24,0,0.167,0.154,0.0,0.339,0.807,78.946,0.0,0.0,1.0,0.0
302,238800,True,2007,3,0.675,0.394,8,-8.539,1,0.133,0.0611,0.0,0.214,0.405,104.987,0.0,0.0,1.0,0.0
623,176561,False,2015,73,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,0.0,0.0,1.0,0.0
212,266066,True,2004,39,0.892,0.628,1,-3.832,1,0.216,0.169,0.0,0.102,0.676,92.063,0.0,0.0,1.0,0.0
352,179120,False,2007,80,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,0.0,0.0,1.0,0.0
40,289373,True,2001,49,0.969,0.701,1,-7.503,1,0.156,0.14,0.00161,0.201,0.905,121.392,0.0,0.0,1.0,0.0
276,238626,False,2008,76,0.707,0.813,11,-4.515,0,0.0571,0.0863,0.0,0.168,0.722,124.921,0.0,0.0,1.0,0.0
284,252120,False,2007,70,0.662,0.693,3,-4.298,1,0.0698,0.134,0.0,0.145,0.655,86.009,0.0,0.0,1.0,0.0
504,224333,True,2011,48,0.687,0.939,10,-4.372,0,0.146,0.0887,0.0,0.283,0.539,104.029,0.0,0.0,1.0,0.0
441,263373,True,2016,74,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,0.0,0.0,1.0,0.0
135,201586,True,2010,63,0.785,0.498,1,-6.977,1,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,0.0,0.0,1.0,0.0
721,303076,True,2018,72,0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,0.0,0.0,1.0,0.0
444,187521,False,2017,64,0.845,0.709,10,-4.547,0,0.0714,0.0233,0.0,0.094,0.62,98.062,0.0,0.0,1.0,0.0
365,324906,True,2006,59,0.88,0.438,0,-7.562,1,0.248,0.0147,0.0,0.0907,0.714,90.02,0.0,0.0,1.0,0.0
361,229184,False,2019,73,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,0.0,0.0,1.0,0.0
6,250760,True,2004,77,0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,0.0,0.0,1.0,0.0
474,237480,True,2011,66,0.846,0.438,11,-4.981,1,0.141,0.2,9.43e-05,0.0939,0.512,85.013,0.0,0.0,1.0,0.0
709,238586,False,2017,69,0.804,0.886,1,-2.512,1,0.04,0.0837,0.0,0.266,0.789,144.946,0.0,0.0,1.0,0.0
187,247946,True,2007,67,0.63,0.782,8,-5.44,0,0.132,0.0828,0.0,0.034,0.418,140.144,0.0,0.0,1.0,0.0
652,180522,True,2018,78,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,0.0,0.0,1.0,0.0
721,304041,True,2017,68,0.92,0.675,1,-5.661,0,0.263,0.307,0.0,0.104,0.749,141.967,0.0,0.0,1.0,0.0
276,226973,False,2006,70,0.588,0.391,0,-8.607,0,0.0334,0.839,0.0,0.227,0.349,144.069,0.0,0.0,1.0,0.0
251,179160,True,2005,57,0.933,0.513,7,-13.203,1,0.347,0.00112,0.00248,0.107,0.595,102.017,0.0,0.0,1.0,0.0
667,268866,True,2017,0,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,0.0,0.0,1.0,0.0
683,237786,True,2016,73,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,0.0,0.0,1.0,0.0
161,223293,False,2002,49,0.855,0.681,2,-4.955,1,0.0688,0.0881,3.7e-06,0.0592,0.908,99.699,0.0,0.0,1.0,0.0
667,245386,True,2017,0,0.838,0.771,1,-3.791,1,0.244,0.0117,0.0,0.0853,0.405,175.957,0.0,0.0,1.0,0.0
667,251466,True,2015,77,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,0.0,0.0,1.0,0.0
441,205879,True,2015,72,0.852,0.553,1,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079,0.0,0.0,1.0,0.0
653,284386,True,2015,75,0.824,0.733,1,-5.474,1,0.0613,0.0362,0.0,0.325,0.395,97.972,0.0,0.0,1.0,0.0
540,215064,False,2017,63,0.628,0.797,11,-3.953,0,0.0596,0.0364,0.0,0.104,0.321,106.93,0.0,0.0,1.0,0.0
721,190288,True,2018,72,0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,0.0,0.0,1.0,0.0
384,190185,False,2015,49,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,0.0,0.0,1.0,0.0
198,219920,True,2005,4,0.899,0.365,9,-5.461,0,0.105,0.0508,0.0,0.097,0.749,100.01,0.0,0.0,1.0,0.0
373,236080,True,2006,0,0.685,0.8,1,-6.564,1,0.298,0.0847,0.0,0.092,0.483,120.226,0.0,0.0,1.0,0.0
560,210200,True,2017,71,0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.114,0.525,73.003,0.0,0.0,1.0,0.0
407,177185,True,2019,64,0.887,0.765,2,-5.207,1,0.0669,0.00915,0.000872,0.0907,0.456,102.958,0.0,0.0,1.0,0.0
79,228240,True,2002,75,0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075,0.0,0.0,1.0,0.0
441,217925,True,2018,75,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,0.0,0.0,1.0,0.0
97,230133,True,2001,73,0.908,0.557,8,-4.243,0,0.107,0.242,0.0,0.0709,0.897,90.032,0.0,0.0,1.0,0.0
98,254466,False,2002,60,0.701,0.669,1,-5.265,1,0.107,0.271,0.0,0.158,0.446,83.066,0.0,0.0,1.0,0.0
149,214960,True,2006,61,0.658,0.551,1,-6.62,1,0.37,0.0043,0.000108,0.197,0.442,138.335,0.0,0.0,1.0,0.0
776,176631,True,2019,0,0.894,0.511,2,-4.768,1,0.42,0.0251,0.0,0.14,0.568,120.08,0.0,0.0,1.0,0.0
694,239280,False,2016,63,0.766,0.5,11,-7.558,1,0.0695,0.719,5.91e-06,0.304,0.71,84.044,0.0,0.0,1.0,0.0
444,216408,True,2017,75,0.696,0.817,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,0.0,0.0,1.0,0.0
81,243160,False,2000,1,0.622,0.608,10,-5.085,1,0.036,0.138,5.38e-06,0.273,0.607,89.661,0.0,0.0,1.0,0.0
6,297840,True,2002,71,0.908,0.758,9,-4.753,0,0.174,0.0687,0.0,0.0783,0.87,148.015,0.0,0.0,1.0,0.0
406,221920,True,2009,62,0.672,0.62,8,-4.865,1,0.0422,0.123,0.0,0.362,0.627,78.005,0.0,0.0,1.0,0.0
537,234093,True,2012,64,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,0.0,0.0,1.0,0.0
444,221253,False,2010,70,0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036,0.0,0.0,1.0,0.0
657,198293,True,2015,78,0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991,0.0,0.0,1.0,0.0
284,250666,False,2007,68,0.729,0.658,10,-3.386,0,0.225,0.0506,0.0,0.0693,0.551,140.043,0.0,0.0,1.0,0.0
97,239266,True,2002,58,0.723,0.84,1,-3.523,0,0.0608,0.0619,0.0,0.0945,0.827,94.332,0.0,0.0,1.0,0.0
39,175893,False,2000,36,0.852,0.75,8,-5.153,1,0.168,0.434,0.0,0.265,0.934,72.016,0.0,0.0,1.0,0.0
163,211320,False,2005,41,0.905,0.55,1,-7.558,1,0.372,0.0628,0.0,0.0644,0.52,100.813,0.0,0.0,1.0,0.0
284,276560,True,2011,68,0.692,0.736,1,-5.109,1,0.11,0.0324,0.0,0.0787,0.217,73.987,0.0,0.0,1.0,0.0
28,217586,True,2007,70,0.761,0.899,10,-3.09,0,0.183,0.0135,0.0,0.0719,0.673,95.027,0.0,0.0,1.0,0.0
500,199386,False,2014,77,0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,0.0,0.0,1.0,0.0
18,283733,True,2011,71,0.594,0.946,3,-4.521,1,0.452,0.0869,0.0,0.306,0.397,155.826,0.0,0.0,1.0,0.0
626,291893,True,2016,75,0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926,0.0,0.0,1.0,0.0
252,223680,False,2006,48,0.535,0.823,6,-5.338,0,0.0431,0.0113,3.88e-06,0.146,0.685,83.001,0.0,0.0,1.0,0.0
32,276266,False,1999,59,0.813,0.491,10,-9.923,0,0.077,0.241,4.61e-05,0.0817,0.868,99.008,0.0,0.0,1.0,0.0
432,238320,False,2015,77,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,0.0,0.0,1.0,0.0
453,241933,True,2009,62,0.713,0.826,8,-4.075,1,0.243,0.0897,0.0,0.421,0.664,86.444,0.0,0.0,1.0,0.0
187,224440,True,2003,72,0.646,0.813,6,-3.846,0,0.299,0.349,9.37e-05,0.0427,0.895,92.729,0.0,0.0,1.0,0.0
39,238266,False,2006,57,0.772,0.59,6,-6.957,1,0.183,0.0917,0.0,0.101,0.743,83.998,0.0,0.0,1.0,0.0
629,177184,True,2016,76,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,0.0,0.0,1.0,0.0
425,245040,False,2012,79,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,0.0,0.0,1.0,0.0
108,222640,False,2005,82,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,0.0,0.0,1.0,0.0
427,229506,False,2012,77,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,0.0,0.0,1.0,0.0
460,211253,False,2010,61,0.664,0.845,4,-6.115,0,0.0461,0.181,0.0,0.267,0.357,96.005,0.0,0.0,1.0,0.0
276,227533,True,2009,64,0.48,0.486,6,-5.754,0,0.0447,0.046,0.0,0.107,0.265,80.051,0.0,0.0,1.0,0.0
190,214893,True,2003,49,0.86,0.866,4,-6.345,0,0.232,0.104,1.42e-06,0.584,0.933,100.15,0.0,0.0,1.0,0.0
524,185946,True,2017,0,0.636,0.517,0,-6.759,1,0.36,0.00402,0.0,0.0874,0.394,139.928,0.0,0.0,1.0,0.0
242,212106,False,2009,3,0.657,0.695,2,-4.493,1,0.0321,0.0108,0.0,0.0822,0.683,65.997,0.0,0.0,1.0,0.0
794,214203,True,2019,61,0.531,0.581,1,-5.801,1,0.101,0.0107,1.62e-05,0.101,0.591,137.776,0.0,0.0,1.0,0.0
638,312820,True,2018,81,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,0.0,0.0,1.0,0.0
514,303813,True,2011,68,0.676,0.695,0,-8.327,1,0.245,0.352,0.0,0.119,0.144,90.268,0.0,0.0,1.0,0.0
725,200889,True,2019,73,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,0.0,0.0,1.0,0.0
592,247266,False,2014,69,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,0.0,0.0,1.0,0.0
34,227866,True,2000,59,0.8,0.922,4,-5.125,0,0.24,0.301,9.31e-06,0.0352,0.801,98.631,0.0,0.0,1.0,0.0
664,239853,True,2016,67,0.603,0.725,6,-3.054,1,0.0393,0.174,0.0,0.0786,0.304,122.803,0.0,0.0,1.0,0.0
269,277840,False,2004,59,0.688,0.404,9,-9.481,0,0.0818,0.377,0.0,0.0813,0.448,75.007,0.0,0.0,1.0,0.0
165,287000,False,2002,2,0.668,0.806,6,-3.9,1,0.239,0.232,0.0,0.18,0.721,95.022,0.0,0.0,1.0,0.0
441,174120,True,2013,65,0.794,0.523,8,-7.829,1,0.161,0.0331,0.0,0.156,0.56,86.307,0.0,0.0,1.0,0.0
225,223973,True,2003,61,0.646,0.6,9,-6.569,1,0.458,0.231,0.0,0.0794,0.811,192.082,0.0,0.0,1.0,0.0
117,304506,True,2001,68,0.78,0.634,1,-5.941,1,0.16,0.0199,2.98e-05,0.29,0.754,125.25,0.0,0.0,1.0,0.0
384,224653,False,2012,77,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,0.0,0.0,1.0,0.0
213,268373,False,2002,57,0.747,0.398,5,-12.932,0,0.0743,0.211,1.42e-06,0.113,0.428,117.901,0.0,0.0,1.0,0.0
585,209423,True,2014,67,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,0.0,0.0,1.0,0.0
667,268866,True,2017,75,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,0.0,0.0,1.0,0.0
726,174960,True,2019,1,0.58,0.653,5,-3.818,1,0.0745,0.447,0.0,0.111,0.175,150.231,0.0,0.0,1.0,0.0
427,206120,False,2012,64,0.722,0.958,4,-3.617,1,0.0912,0.00726,0.0,0.375,0.952,127.008,0.0,0.0,1.0,0.0
207,164506,True,2009,49,0.649,0.713,7,-6.488,1,0.295,0.000787,0.0,0.318,0.629,101.129,0.0,0.0,1.0,0.0
135,280680,True,2006,51,0.405,0.721,1,-6.97,1,0.283,0.329,0.0,0.252,0.815,92.854,0.0,0.0,1.0,0.0
165,267320,False,2004,56,0.718,0.786,0,-5.76,1,0.0284,0.0114,2.5e-05,0.0745,0.465,99.916,0.0,0.0,1.0,0.0
736,239835,True,2018,84,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,0.0,0.0,1.0,0.0
15,245240,False,2002,36,0.602,0.34,10,-9.867,1,0.0375,0.618,0.0,0.234,0.511,109.598,0.0,0.0,1.0,0.0
166,232506,False,2002,61,0.757,0.78,1,-5.038,1,0.319,0.0811,0.0,0.113,0.59,97.917,0.0,0.0,1.0,0.0
384,192190,False,2015,76,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,0.0,0.0,1.0,0.0
263,207000,True,2007,45,0.439,0.808,1,-6.881,1,0.346,0.00305,0.0,0.439,0.487,82.962,0.0,0.0,1.0,0.0
40,211120,True,2001,68,0.797,0.75,0,-9.369,1,0.247,0.533,0.108,0.095,0.74,177.87,0.0,0.0,1.0,0.0
511,210626,True,2012,75,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,0.0,0.0,1.0,0.0
255,299746,True,2008,68,0.713,0.746,0,-4.99,1,0.259,0.0402,0.0,0.601,0.47,135.021,0.0,0.0,1.0,0.0
330,207586,True,2006,56,0.792,0.589,4,-6.869,0,0.262,0.0259,0.000128,0.114,0.778,157.147,0.0,0.0,1.0,0.0
425,195853,True,2010,75,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,0.0,0.0,1.0,0.0
263,188013,True,2013,0,0.578,0.825,1,-6.107,1,0.322,0.000986,0.0,0.176,0.283,130.089,0.0,0.0,1.0,0.0
710,182706,True,2017,81,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,0.0,0.0,1.0,0.0
361,333680,False,2007,57,0.787,0.808,7,-5.454,1,0.0511,0.0143,0.257,0.0466,0.942,127.99,0.0,0.0,1.0,0.0
242,210306,False,2009,2,0.855,0.668,11,-4.892,1,0.0644,0.0242,0.0,0.102,0.803,125.846,0.0,0.0,1.0,0.0
441,205426,True,2019,76,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,0.0,0.0,1.0,0.0
284,222586,True,2011,71,0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,0.0,0.0,1.0,0.0
539,197131,True,2012,61,0.646,0.784,1,-7.471,0,0.108,0.0166,0.0,0.0721,0.179,127.839,0.0,0.0,1.0,0.0
782,131240,True,2019,78,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,0.0,0.0,1.0,0.0
511,260240,True,2014,66,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,0.0,0.0,1.0,0.0
263,236600,True,2005,73,0.552,0.846,9,-4.912,1,0.342,0.0114,0.0,0.309,0.554,98.56,0.0,0.0,1.0,0.0
592,205946,False,2016,81,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,0.0,0.0,1.0,0.0
276,215226,False,2011,75,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,0.0,0.0,1.0,0.0
276,263173,False,2010,66,0.692,0.786,2,-2.959,1,0.069,0.23,0.0,0.0797,0.583,100.025,0.0,0.0,1.0,0.0
6,274440,True,2005,74,0.963,0.643,1,-5.785,0,0.117,0.0507,4.94e-05,0.157,0.534,107.005,0.0,0.0,1.0,0.0
366,226580,True,2014,55,0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448,0.0,0.0,1.0,0.0
683,228640,True,2016,0,0.688,0.541,11,-8.128,0,0.114,0.0118,0.0,0.123,0.247,95.109,0.0,0.0,1.0,0.0
535,206666,True,2012,58,0.831,0.667,1,-8.438,1,0.188,0.0103,0.0,0.35,0.339,95.073,0.0,0.0,1.0,0.0
441,233560,True,2010,57,0.325,0.848,7,-5.611,1,0.279,0.0109,0.0,0.124,0.433,100.093,0.0,0.0,1.0,0.0
523,215253,True,2011,70,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,0.0,0.0,1.0,0.0
556,235613,True,2012,1,0.781,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,0.0,0.0,1.0,0.0
284,244226,True,2014,67,0.702,0.629,1,-4.292,1,0.041,0.0506,0.0,0.0963,0.446,141.967,0.0,0.0,1.0,0.0
361,212960,False,2014,75,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,0.0,0.0,1.0,0.0
725,223712,True,2018,72,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,0.0,0.0,1.0,0.0
440,203093,False,2010,32,0.605,0.795,11,-6.086,0,0.0712,0.00153,0.0,0.207,0.263,139.896,0.0,0.0,1.0,0.0
260,247106,True,2001,59,0.925,0.741,9,-5.827,0,0.315,0.0653,0.0,0.044,0.654,93.04,0.0,0.0,1.0,0.0
212,245520,False,2007,56,0.756,0.829,11,-3.973,1,0.0682,0.003,3.46e-05,0.0578,0.504,120.163,0.0,0.0,1.0,0.0
252,242746,False,2005,49,0.656,0.513,5,-8.691,1,0.253,0.156,6.45e-05,0.0763,0.464,86.891,0.0,0.0,1.0,0.0
391,279026,False,2013,62,0.535,0.796,0,-3.446,0,0.0445,0.00473,0.0,0.145,0.282,128.954,0.0,0.0,1.0,0.0
102,235213,False,2003,80,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,0.0,0.0,1.0,0.0
494,199480,False,2011,67,0.707,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021,0.0,0.0,1.0,0.0
6,339546,True,2002,71,0.668,0.824,5,-4.164,0,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,0.0,0.0,1.0,0.0
219,218106,False,2011,59,0.395,0.876,11,-3.859,0,0.138,0.0173,8.46e-06,0.362,0.567,124.638,0.0,0.0,1.0,0.0
284,250666,False,2007,68,0.729,0.658,10,-3.386,0,0.225,0.0506,0.0,0.0693,0.551,140.043,0.0,0.0,1.0,0.0
702,231546,True,2017,77,0.534,0.583,2,-8.672,1,0.0288,0.0262,0.0,0.421,0.145,105.997,0.0,0.0,1.0,0.0
6,322226,True,2004,77,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,0.0,0.0,1.0,0.0
98,225533,False,2005,65,0.741,0.759,0,-5.096,0,0.12,0.0218,0.0,0.628,0.362,97.084,0.0,0.0,1.0,0.0
425,191000,False,2010,69,0.675,0.862,11,-4.614,1,0.0253,0.0165,0.000427,0.169,0.498,129.967,0.0,0.0,1.0,0.0
430,221240,False,2009,72,0.88,0.443,11,-6.359,0,0.0653,0.462,7.13e-06,0.122,0.803,138.018,0.0,0.0,1.0,0.0
117,298773,True,2004,73,0.851,0.849,1,-3.383,0,0.0828,0.497,2.05e-06,0.116,0.844,120.014,0.0,0.0,1.0,0.0
756,173153,False,2018,60,0.791,0.473,10,-9.86,0,0.25,0.279,0.0,0.0959,0.603,95.948,0.0,0.0,1.0,0.0
135,290760,True,2003,48,0.734,0.846,11,-6.102,1,0.409,0.101,0.0,0.233,0.702,145.894,0.0,0.0,1.0,0.0
427,252306,False,2011,81,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,0.0,0.0,1.0,0.0
106,231213,False,2001,60,0.872,0.868,10,-3.036,0,0.12,0.153,2.26e-05,0.843,0.822,105.005,0.0,0.0,1.0,0.0
256,226013,True,2004,56,0.926,0.888,11,-5.337,1,0.294,0.261,0.0,0.348,0.819,98.523,0.0,0.0,1.0,0.0
768,216631,True,2018,70,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,0.0,0.0,1.0,0.0
658,176674,True,2015,1,0.676,0.615,6,-7.534,0,0.0496,0.0384,0.0,0.341,0.883,163.993,0.0,0.0,1.0,0.0
284,278573,False,2008,74,0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,0.0,0.0,1.0,0.0
720,135090,True,2018,82,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,0.0,0.0,1.0,0.0
422,239613,True,2011,70,0.591,0.889,7,-3.839,1,0.115,0.0189,0.0,0.155,0.65,143.067,0.0,0.0,1.0,0.0
135,213760,True,2003,57,0.751,0.84,6,-4.855,1,0.349,0.367,0.0,0.0916,0.801,99.057,0.0,0.0,1.0,0.0
440,192440,False,2010,62,0.682,0.889,0,-4.166,1,0.0804,0.00564,0.0,0.36,0.827,138.021,0.0,0.0,1.0,0.0
135,230613,True,2006,62,0.551,0.598,1,-6.79,1,0.27,0.15,0.0,0.299,0.612,78.756,0.0,0.0,1.0,0.0
284,222306,False,2012,62,0.602,0.691,7,-5.197,0,0.051,0.0548,0.0,0.144,0.206,127.967,0.0,0.0,1.0,0.0
276,242680,False,2011,71,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.223,0.444,127.963,0.0,0.0,1.0,0.0
118,250373,False,2004,81,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,0.0,0.0,1.0,0.0
441,238614,True,2018,77,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,0.0,0.0,1.0,0.0
67,256973,True,2000,57,0.914,0.607,7,-5.658,1,0.32,0.0626,0.0,0.0515,0.666,98.054,0.0,0.0,1.0,0.0
734,172800,True,2017,80,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,0.0,0.0,1.0,0.0
34,205560,True,2002,71,0.759,0.678,9,-5.148,0,0.314,0.23,0.0,0.15,0.327,89.64,0.0,0.0,1.0,0.0
40,263226,True,2002,70,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,0.0,0.0,1.0,0.0
325,207200,False,2009,63,0.762,0.702,0,-5.87,1,0.0432,0.0167,0.0,0.314,0.898,127.029,0.0,0.0,1.0,0.0
332,255706,False,2007,60,0.918,0.857,3,-5.032,0,0.0623,0.166,0.0003,0.0855,0.972,121.006,0.0,0.0,1.0,0.0
166,243880,False,2006,58,0.711,0.761,8,-3.04,1,0.225,0.067,0.0,0.041,0.718,95.824,0.0,0.0,1.0,0.0
276,240706,False,2012,76,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,0.0,0.0,1.0,0.0
255,274333,True,2006,64,0.551,0.81,11,-4.365,1,0.0344,0.0155,0.0,0.169,0.332,73.464,0.0,0.0,1.0,0.0
458,202613,False,2010,80,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,0.0,0.0,1.0,0.0
